osmid,highway,oneway,reversed,length,lanes,name,width,est_width,bridge,maxspeed,access,longitude,latitude
213065291,residential,False,False,57.80200000000001,nan,nan,nan,nan,nan,nan,nan,77.62020439020084,12.94340564185653
213065234,residential,False,False,48.309,nan,nan,nan,nan,nan,nan,nan,77.61830564999998,12.943692
487960213,residential,False,False,17.992,nan,Lakshmi Devi Temple Road,nan,nan,nan,nan,nan,77.61818228867676,12.943476418148157
487960213,residential,False,True,19.256999999999998,nan,Lakshmi Devi Temple Road,nan,nan,nan,nan,nan,77.6183538202092,12.943482591742322
487960213,residential,False,True,32.188,nan,Lakshmi Devi Temple Road,nan,nan,nan,nan,nan,77.61859055,12.9434722
213065295,residential,False,False,74.554,nan,nan,nan,nan,nan,nan,nan,77.61851526815836,12.943811195223118
487960213,residential,False,False,19.256999999999998,nan,Lakshmi Devi Temple Road,nan,nan,nan,nan,nan,77.6183538202092,12.943482591742322
213065239,residential,False,False,33.945,nan,2nd Main Road,nan,nan,nan,nan,nan,77.61969005,12.943797649999999
213065291,residential,False,True,39.719,nan,nan,nan,nan,nan,nan,nan,77.61979385000001,12.943585100000002
1427069900,residential,False,False,61.498,nan,2nd Main Road,nan,nan,nan,nan,nan,77.61951300000001,12.9434047
213065234,residential,False,True,48.309,nan,nan,nan,nan,nan,nan,nan,77.61830564999998,12.943692
213065279,residential,False,True,46.336,nan,nan,nan,nan,nan,nan,nan,77.61813545000001,12.943940600000001
695012151,residential,False,True,20.122,nan,nan,nan,nan,nan,nan,nan,77.618368,12.943993550000002
32316011,residential,False,True,23.275,nan,nan,nan,nan,nan,nan,nan,77.6179492,12.944077499999999
213065279,residential,False,False,46.336,nan,nan,nan,nan,nan,nan,nan,77.61813545000001,12.943940600000001
32316011,residential,False,False,52.321,nan,nan,nan,nan,nan,nan,nan,77.61784964973559,12.94375200473421
213065295,residential,False,True,74.554,nan,nan,nan,nan,nan,nan,nan,77.61851526815836,12.943811195223118
"[759024328, 213065268]",residential,False,"[False, True]",97.827,nan,nan,nan,nan,nan,nan,nan,77.61880322552669,12.944775856571251
32315927,residential,False,False,25.825,nan,Main Road,nan,nan,nan,nan,nan,77.61892415,12.9443232
32315927,residential,False,True,50.738,nan,Main Road,nan,nan,nan,nan,nan,77.61901424999998,12.9446555
213065257,residential,False,False,31.362,nan,nan,nan,nan,nan,nan,nan,77.61908704999999,12.94440965
213065259,residential,False,False,104.886,nan,2nd Cross Road,nan,nan,nan,nan,nan,77.6174541,12.94496525
213065296,residential,False,False,22.762,nan,nan,nan,nan,nan,nan,nan,77.6179091,12.944865700000003
213065296,residential,False,True,18.339,nan,nan,nan,nan,nan,nan,nan,77.61785435,12.944690900000001
213065276,residential,False,False,48.003,nan,1st Cross Road,nan,nan,nan,nan,nan,77.6176126,12.94470115
213065296,residential,False,False,18.339,nan,nan,nan,nan,nan,nan,nan,77.61785435,12.944690900000001
213065296,residential,False,True,115.088,nan,nan,nan,nan,nan,nan,nan,77.61764310000001,12.944128
213065276,residential,False,True,48.003,nan,1st Cross Road,nan,nan,nan,nan,nan,77.6176126,12.94470115
82121110,residential,False,False,25.214,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.61804085,12.94494805
82121110,residential,False,True,22.935,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.61782645,12.9450014
213065296,residential,False,False,19.117,nan,nan,nan,nan,nan,nan,nan,77.61795415,12.9450482
213065296,residential,False,True,22.762,nan,nan,nan,nan,nan,nan,nan,77.6179091,12.944865700000003
213065292,residential,False,False,23.818,nan,4th Cross Road,nan,nan,nan,nan,nan,77.61788135,12.94517225
213065296,residential,False,False,33.311,nan,nan,nan,nan,nan,nan,nan,77.6180332,12.945271
213065296,residential,False,True,19.117,nan,nan,nan,nan,nan,nan,nan,77.61795415,12.9450482
38767929,residential,False,True,18.878,nan,7th Main Road,nan,nan,nan,nan,nan,77.61704280000001,12.9452466
213065259,residential,False,True,104.886,nan,2nd Cross Road,nan,nan,nan,nan,nan,77.6174541,12.94496525
32316011,residential,False,False,13.485,nan,nan,nan,nan,nan,nan,nan,77.61826350000001,12.94524135
32316011,residential,False,True,28.951,nan,nan,nan,nan,nan,nan,nan,77.61832685,12.9454219
213065230,residential,False,False,25.073,nan,nan,nan,nan,nan,nan,nan,77.61818410000001,12.94535545
213065238,residential,False,True,59.73,nan,5th Cross Road,nan,nan,nan,nan,nan,77.6176,12.945475550000001
800392191,residential,False,False,17.994,nan,nan,nan,nan,nan,nan,nan,77.6178151,12.945288349999998
1097981416,residential,False,False,16.339,nan,nan,nan,nan,nan,nan,nan,77.61787695,12.9454304
213065230,residential,False,False,21.754,nan,nan,nan,nan,nan,nan,nan,77.6179942,12.945455599999999
213065230,residential,False,True,25.073,nan,nan,nan,nan,nan,nan,nan,77.61818410000001,12.94535545
213065296,residential,False,False,23.847,nan,nan,nan,nan,nan,nan,nan,77.61811180000001,12.945516099999999
213065296,residential,False,True,33.311,nan,nan,nan,nan,nan,nan,nan,77.6180332,12.945271
213065269,residential,False,False,18.212,nan,8th Main Road,nan,nan,nan,nan,nan,77.61732359999999,12.945511549999997
213065292,residential,False,False,18.968,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6172162,12.945466900000001
213065292,residential,False,True,57.793,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6175387,12.94532435
1098174359,residential,False,False,20.554,nan,nan,nan,nan,nan,nan,nan,77.61727115,12.945344949999999
38767929,residential,False,False,20.471,nan,7th Main Road,nan,nan,nan,nan,nan,77.6171025,12.945413649999999
38767929,residential,False,True,19.341,nan,7th Main Road,nan,nan,nan,nan,nan,77.6171588,12.94558385
213065292,residential,False,True,18.968,nan,4th Cross Road,nan,nan,nan,nan,nan,77.6172162,12.945466900000001
32316011,residential,False,False,28.951,nan,nan,nan,nan,nan,nan,nan,77.61832685,12.9454219
213065251,residential,False,False,26.303,nan,nan,nan,nan,nan,nan,nan,77.61825455,12.945582550000001
32316011,residential,False,True,42.519999999999996,nan,nan,nan,nan,nan,nan,nan,77.61843144128282,12.945726455925001
213065230,residential,False,False,20.037,nan,nan,nan,nan,nan,nan,nan,77.61762024999999,12.94563655
213065230,residential,False,True,24.35,nan,nan,nan,nan,nan,nan,nan,77.61780345,12.945547350000002
213065293,residential,False,False,20.72,nan,10th Main Road,nan,nan,nan,nan,nan,77.61773425,12.945683750000002
213065238,residential,False,False,59.73,nan,5th Cross Road,nan,nan,nan,nan,nan,77.6176,12.945475550000001
213065269,residential,False,False,18.294,nan,8th Main Road,nan,nan,nan,nan,nan,77.61737275,12.9456685
213065269,residential,False,True,18.212,nan,8th Main Road,nan,nan,nan,nan,nan,77.61732359999999,12.945511549999997
213065251,residential,False,True,26.303,nan,nan,nan,nan,nan,nan,nan,77.61825455,12.945582550000001
213065296,residential,False,False,42.968,nan,nan,nan,nan,nan,nan,nan,77.61820374999999,12.945802650000001
213065296,residential,False,True,23.847,nan,nan,nan,nan,nan,nan,nan,77.61811180000001,12.945516099999999
38767929,residential,False,False,19.341,nan,7th Main Road,nan,nan,nan,nan,nan,77.6171588,12.94558385
38767929,residential,False,True,18.608,nan,7th Main Road,nan,nan,nan,nan,nan,77.61720841500099,12.945747445050493
213065230,residential,False,False,17.328,nan,nan,nan,nan,nan,nan,nan,77.6174665,12.94571255
213065230,residential,False,True,20.037,nan,nan,nan,nan,nan,nan,nan,77.61762024999999,12.94563655
213065277,residential,False,True,19.671,nan,9th Main Road,nan,nan,nan,nan,nan,77.61756944999999,12.945760199999999
213065230,residential,False,False,19.501,nan,nan,nan,nan,nan,nan,nan,77.61731495000001,12.94578745
213065230,residential,False,True,17.328,nan,nan,nan,nan,nan,nan,nan,77.6174665,12.94571255
213065269,residential,False,True,18.294,nan,8th Main Road,nan,nan,nan,nan,nan,77.61737275,12.9456685
213065293,residential,False,False,47.017,nan,10th Main Road,nan,nan,nan,nan,nan,77.61783744999998,12.94597125
213065293,residential,False,True,20.72,nan,10th Main Road,nan,nan,nan,nan,nan,77.61773425,12.945683750000002
213065287,residential,False,True,64.829,nan,nan,nan,nan,nan,nan,nan,77.61796337508399,12.945823308001982
38767929,residential,False,True,15.879,nan,7th Main Road,nan,nan,nan,nan,nan,77.6172564,12.9458953
213065230,residential,False,True,19.501,nan,nan,nan,nan,nan,nan,nan,77.61731495000001,12.94578745
38767929,residential,False,False,18.608,nan,7th Main Road,nan,nan,nan,nan,nan,77.61720841500099,12.945747445050493
213065241,residential,False,True,47.348,nan,8th Main Road,nan,nan,nan,nan,nan,77.61750430000001,12.94610665
800392194,residential,False,False,17.492,nan,nan,nan,nan,nan,nan,nan,77.6173534,12.945935200000001
800392194,residential,False,True,19.984,nan,nan,nan,nan,nan,nan,nan,77.6175149,12.945875000000001
38767931,residential,False,True,4.803,nan,nan,nan,nan,nan,nan,nan,77.61831255000001,12.946173049999999
213065296,residential,False,True,20.386,nan,nan,nan,nan,nan,nan,nan,77.61829865,12.946072099999999
38767931,residential,False,False,25.64,nan,nan,nan,nan,nan,nan,nan,77.61843078654637,12.946099726766107
38767931,residential,False,False,4.803,nan,nan,nan,nan,nan,nan,nan,77.61831255000001,12.946173049999999
38767931,residential,False,True,18.932,nan,nan,nan,nan,nan,nan,nan,77.61821560000001,12.946220799999999
38767931,residential,False,False,18.932,nan,nan,nan,nan,nan,nan,nan,77.61821560000001,12.946220799999999
38767931,residential,False,True,20.268,nan,nan,nan,nan,nan,nan,nan,77.61805215000001,12.946296
213065287,residential,False,False,23.242,nan,nan,nan,nan,nan,nan,nan,77.61810464999999,12.946154149999998
38767931,residential,False,False,20.268,nan,nan,nan,nan,nan,nan,nan,77.61805215000001,12.946296
38767931,residential,False,True,19.657,nan,nan,nan,nan,nan,nan,nan,77.61788815,12.94637775
213065293,residential,False,True,19.661,nan,10th Main Road,nan,nan,nan,nan,nan,77.61793905,12.94625425
38767931,residential,False,False,19.657,nan,nan,nan,nan,nan,nan,nan,77.61788815,12.94637775
38767931,residential,False,True,18.838,nan,nan,nan,nan,nan,nan,nan,77.6177298,12.94645615
213065277,residential,False,False,21.037,nan,9th Main Road,nan,nan,nan,nan,nan,77.61777484999999,12.946328650000002
38767931,residential,False,False,18.838,nan,nan,nan,nan,nan,nan,nan,77.6177298,12.94645615
38767931,residential,False,True,20.558,nan,nan,nan,nan,nan,nan,nan,77.61756775,12.9465364
213065241,residential,False,False,22.339,nan,8th Main Road,nan,nan,nan,nan,nan,77.61761609999999,12.946400449999999
28186940,residential,False,True,50.472,nan,7th A Cross Road,nan,nan,nan,nan,nan,77.62427439999999,12.931062
38042287,tertiary,False,False,55.2,nan,7th Cross Road,nan,nan,nan,nan,nan,77.6244238,12.930761449999999
38042287,tertiary,False,True,115.581,nan,7th Cross Road,nan,nan,nan,nan,nan,77.62369225,12.931046649999999
233244507,residential,False,True,31.332,nan,nan,nan,nan,nan,nan,nan,77.63250755,12.92687605
55341777,residential,False,False,43.112,nan,nan,nan,nan,nan,nan,nan,77.6204003,12.9436167
213065291,residential,False,False,30.103,nan,nan,nan,nan,nan,nan,nan,77.62051445,12.94341765
213065291,residential,False,True,29.828,nan,nan,nan,nan,nan,nan,nan,77.62064939999999,12.94365285
27445936,residential,False,True,11.176,nan,16th Main Road,nan,nan,nan,nan,nan,77.62339199899117,12.926609770340837
150510724,primary,True,False,213.519,3,Sarjapura Road,nan,nan,nan,nan,nan,77.62428292984454,12.926179601889277
309079083,residential,False,False,33.691,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63359564999999,12.9327502
309079083,residential,False,True,44.48,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63367919999999,12.93309165
309079083,residential,False,True,61.26,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63344835000001,12.931935450000001
559414933,residential,False,False,94.757,nan,1st Main Road,nan,nan,nan,nan,nan,77.6337054,12.9313575
309079083,residential,False,False,61.26,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63344835000001,12.931935450000001
309079083,residential,False,True,44.518,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63353194999999,12.932404049999997
309079083,residential,False,False,44.48,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63367919999999,12.93309165
309079083,residential,False,True,47.785,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63381179999998,12.933485600000003
309079083,residential,False,False,44.518,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63353194999999,12.932404049999997
309079083,residential,False,True,33.691,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63359564999999,12.9327502
309079083,residential,False,False,47.785,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63381179999998,12.933485600000003
309079083,residential,False,True,53.318,nan,8th Cross Road,nan,nan,nan,nan,nan,77.6339955,12.933902849999999
32291050,residential,False,True,62.793,nan,17th D Main Road,nan,nan,nan,nan,nan,77.62556572639518,12.93876112824443
1124616640,secondary,True,False,98.45599999999999,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62560572017323,12.939351734147657
37786354,residential,False,False,30.501,nan,8th Cross Road,nan,nan,nan,nan,nan,77.6343954,12.934498
37786354,residential,False,True,37.554,nan,8th Cross Road,nan,nan,nan,nan,nan,77.63420385,12.93425585
310456201,residential,False,False,33.233,nan,nan,nan,nan,nan,nan,nan,77.6384753,12.92753425
310456201,residential,False,True,32.524,nan,nan,nan,nan,nan,nan,nan,77.63832984999999,12.92727485
558685447,residential,False,False,144.626,nan,2nd Cross Road,nan,nan,nan,nan,nan,77.63899458965571,12.92709757409014
655788482,residential,False,True,10.15,nan,nan,nan,nan,nan,nan,nan,77.63957189999999,12.9267567
558685447,residential,False,True,144.626,nan,2nd Cross Road,nan,nan,nan,nan,nan,77.63899458965571,12.92709757409014
655788482,residential,False,False,30.394999999999996,nan,nan,nan,nan,nan,nan,nan,77.6396509486921,12.92692163148465
309618866,residential,False,False,66.613,nan,nan,nan,nan,nan,nan,nan,77.63919254999999,12.92628125
309618865,residential,False,False,18.22,nan,nan,nan,nan,nan,nan,nan,77.6393147,12.92655655
309618866,residential,False,True,66.613,nan,nan,nan,nan,nan,nan,nan,77.63919254999999,12.92628125
309618865,residential,False,True,31.328000000000003,nan,nan,nan,nan,nan,nan,nan,77.63910020569024,12.926632145269389
24299079,tertiary,False,False,88.091,nan,1st Main Road,nan,nan,nan,nan,nan,77.63722659999999,12.927867550000002
309618867,residential,False,False,34.723,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63702599999999,12.92829305
24299079,tertiary,False,True,97.986,nan,1st Main Road,nan,nan,nan,nan,nan,77.63655690513887,12.92836975965977
309618867,residential,False,False,86.676,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.6374599,12.928252950000001
309618867,residential,False,True,34.723,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63702599999999,12.92829305
658698704,residential,False,False,32.709,nan,nan,nan,nan,nan,nan,nan,77.63717299999999,12.92856025
309618867,residential,False,False,31.987,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63794419999999,12.92800445
309618867,residential,False,True,86.676,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.6374599,12.928252950000001
310456200,residential,False,False,64.90400000000001,nan,nan,nan,nan,nan,nan,nan,77.63766492567935,12.927824314690564
129733583,residential,False,False,17.97,nan,nan,nan,nan,nan,nan,nan,77.6383247,12.927104350000002
129733583,residential,False,True,18.53,nan,nan,nan,nan,nan,nan,nan,77.63818505,12.927196000000002
310456201,residential,False,False,32.524,nan,nan,nan,nan,nan,nan,nan,77.63832984999999,12.92727485
309618867,residential,False,True,59.247,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63830899999999,12.927799799999999
310456201,residential,False,True,33.233,nan,nan,nan,nan,nan,nan,nan,77.6384753,12.92753425
309618867,residential,False,False,144.37,nan,3rd Cross Road,nan,nan,nan,nan,nan,77.63913038571452,12.927355640034717
784730134,residential,False,True,131.021,nan,1st C Main Road,nan,nan,nan,nan,nan,77.6387067,12.92501555
310456202,residential,False,False,176.58499999999998,nan,nan,nan,nan,nan,nan,nan,77.639031631407,12.925056836949372
784730134,residential,False,False,122.796,nan,1st C Main Road,nan,nan,nan,nan,nan,77.63888524646583,12.926143500537387
129733583,residential,False,False,18.53,nan,nan,nan,nan,nan,nan,nan,77.63818505,12.927196000000002
310456203,residential,False,False,18.062,nan,1st A Main Road,nan,nan,nan,nan,nan,77.63810194999999,12.927163700000001
129733583,residential,False,True,42.841,nan,nan,nan,nan,nan,nan,nan,77.63794886667549,12.92733953084648
310456202,residential,False,True,176.58499999999998,nan,nan,nan,nan,nan,nan,nan,77.639031631407,12.92505683694937
28186808,residential,False,False,22.61,nan,6th C Cross Road,nan,nan,nan,nan,nan,77.62292835,12.9395464
28186808,residential,False,True,36.942,nan,6th C Cross Road,nan,nan,nan,nan,nan,77.6231161,12.939350900000003
330926399,residential,False,False,173.987,nan,17th F4 Main Rd,nan,nan,nan,nan,nan,77.62362255,12.9399643
28186839,residential,False,False,25.698,nan,6th D Cross Road,nan,nan,nan,nan,nan,77.62416225,12.940538700000001
28186839,residential,False,True,30.112,nan,6th D Cross Road,nan,nan,nan,nan,nan,77.62434345,12.9403604
330926399,residential,False,True,173.987,nan,17th F4 Main Rd,nan,nan,nan,nan,nan,77.62362255,12.9399643
800392198,tertiary,False,False,7.835,nan,5th Cross Road,nan,nan,nan,nan,nan,77.6202539,12.94048595
28186823,residential,False,True,72.768,nan,5th Cross Road,nan,nan,nan,nan,nan,77.62053520419828,12.940258035254772
332860141,residential,False,False,36.909,nan,nan,nan,nan,nan,nan,nan,77.62686785,12.939309
332860143,residential,False,False,56.819,nan,nan,nan,nan,nan,nan,nan,77.62707765,12.9395374
332860145,residential,False,True,46.279,nan,nan,nan,nan,nan,nan,nan,77.62677440979749,12.939671789311205
669562602,residential,False,True,54.290000000000006,nan,nan,nan,nan,nan,nan,nan,77.6270798874012,12.938485198923642
332860142,residential,False,False,34.581,nan,1st Main Road,nan,nan,nan,nan,nan,77.62736545,12.939453499999999
332860142,residential,False,True,32.005,nan,1st Main Road,nan,nan,nan,nan,nan,77.6272937,12.939744600000001
332860143,residential,False,True,56.819,nan,nan,nan,nan,nan,nan,nan,77.62707765,12.9395374
673948790,residential,False,False,18.286,nan,nan,nan,nan,nan,nan,nan,77.62678034999999,12.940050750000001
673948790,residential,False,True,30.365,nan,nan,nan,nan,nan,nan,nan,77.6269945,12.9401163
332860144,residential,False,True,51.298,nan,nan,nan,nan,nan,nan,nan,77.6267882768876,12.94029474220876
332860145,residential,False,False,46.279,nan,nan,nan,nan,nan,nan,nan,77.62677440979749,12.939671789311205
332860142,residential,False,False,32.005,nan,1st Main Road,nan,nan,nan,nan,nan,77.6272937,12.939744600000001
332860146,residential,False,True,46.727,nan,nan,nan,nan,nan,nan,nan,77.62704875,12.93982965
332860142,residential,False,True,37.731,nan,1st Main Road,nan,nan,nan,nan,nan,77.62720902468104,12.940044424974309
332860147,residential,False,False,102.002,nan,nan,nan,nan,nan,nan,nan,77.62656811994312,12.938571015689455
"[1132710443, 1302415903]",secondary,True,False,147.92100000000002,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.6265235840638,12.937861063042842
332860147,residential,False,False,21.182,nan,nan,nan,nan,nan,nan,nan,77.62720279999999,12.93877655
332860147,residential,False,True,10.943,nan,nan,nan,nan,nan,nan,nan,77.62706075,12.938735399999999
332860141,residential,False,True,49.653,nan,nan,nan,nan,nan,nan,nan,77.627017768974,12.93895513819286
332860147,residential,False,False,31.597,nan,nan,nan,nan,nan,nan,nan,77.6274363,12.938843850000001
332860147,residential,False,True,21.182,nan,nan,nan,nan,nan,nan,nan,77.62720279999999,12.93877655
332860148,residential,False,False,61.252,nan,nan,nan,nan,nan,nan,nan,77.6273749,12.9385379
332860148,residential,False,True,61.252,nan,nan,nan,nan,nan,nan,nan,77.6273749,12.9385379
"[332860147, 332860149]",residential,False,True,100.205,nan,nan,nan,nan,nan,nan,nan,77.62786958663077,12.938729992083116
332860147,residential,False,True,31.597,nan,nan,nan,nan,nan,nan,nan,77.6274363,12.938843850000001
"[332860147, 332860149]",residential,False,False,100.205,nan,nan,nan,nan,nan,nan,nan,77.62786958663077,12.938729992083115
332860150,residential,False,False,65.99600000000001,nan,nan,nan,nan,nan,nan,nan,77.62767070946019,12.938603348789526
332860150,residential,False,True,65.99600000000001,nan,nan,nan,nan,nan,nan,nan,77.62767070946019,12.938603348789526
27790968,residential,False,False,56.343,nan,7th A Main Road,nan,nan,nan,nan,nan,77.63370885,12.9303128
338161623,residential,False,False,21.24,nan,7th Main Road,nan,nan,nan,nan,nan,77.63352230000001,12.930091149999999
27790968,residential,False,True,25.669999999999998,nan,7th A Main Road,nan,nan,nan,nan,nan,77.63358003392773,12.929966073726419
27790968,residential,False,True,56.343,nan,7th A Main Road,nan,nan,nan,nan,nan,77.63370885,12.9303128
"[27790968, 350096405, 350096407]",residential,False,False,62.06,nan,7th A Main Road,nan,nan,yes,nan,nan,77.63393918745918,12.930786059052279
338164020,residential,False,False,83.869,nan,nan,nan,nan,nan,nan,nan,77.63352507101979,12.930807609107262
133903616,secondary,True,False,90.52099999999999,2,80 Feet Road,nan,nan,nan,nan,nan,77.63308542857186,12.930453235095289
338164020,residential,False,True,30.023999999999997,nan,nan,nan,nan,nan,nan,nan,77.63309593879167,12.930894077553598
338164020,residential,False,False,30.023999999999997,nan,nan,nan,nan,nan,nan,nan,77.63309593879167,12.930894077553598
338164020,residential,False,True,83.869,nan,nan,nan,nan,nan,nan,nan,77.63352507101979,12.930807609107262
338164021,residential,False,False,96.61699999999999,nan,nan,nan,nan,nan,nan,nan,77.63335257034717,12.930532663312507
338161623,residential,False,True,21.24,nan,7th Main Road,nan,nan,nan,nan,nan,77.63352230000001,12.930091149999999
338161623,residential,False,False,29.380000000000003,nan,7th Main Road,nan,nan,nan,nan,nan,77.63329324427721,12.930079136905498
338164021,residential,False,True,96.61699999999999,nan,nan,nan,nan,nan,nan,nan,77.63335257034717,12.930532663312507
350096399,residential,True,False,37.36,nan,1st Cross Road,nan,nan,nan,nan,nan,77.62982338671826,12.93456552756279
32316466,residential,False,True,20.825,nan,Lakshmi Devi Temple Road,nan,nan,nan,nan,nan,77.61755455,12.94359515
213065296,residential,False,False,115.088,nan,nan,nan,nan,nan,nan,nan,77.61764310000001,12.944128
759024337,residential,False,False,30.81,nan,nan,nan,nan,nan,nan,nan,77.61784685,12.9422801
759024337,residential,False,True,30.427,nan,nan,nan,nan,nan,nan,nan,77.61783475,12.9425551
759024341,living_street,False,True,43.66,nan,nan,nan,nan,nan,nan,nan,77.6176358,12.9424297
332860147,residential,False,False,10.943,nan,nan,nan,nan,nan,nan,nan,77.62706075,12.938735399999999
332860147,residential,False,True,102.002,nan,nan,nan,nan,nan,nan,nan,77.6265681199431,12.938571015689455
669562602,residential,False,False,54.290000000000006,nan,nan,nan,nan,nan,nan,nan,77.6270798874012,12.938485198923642
28186788,residential,False,True,43.872,nan,17th A Main Road,nan,nan,nan,nan,nan,77.6264176063413,12.937527937481768
1124616640,secondary,True,False,167.394,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62613966237843,12.93827826589365
28186841,residential,False,False,8.103,nan,17th G Main Road,nan,nan,nan,nan,nan,77.6244255,12.940926900000001
28186841,residential,False,True,46.711999999999996,nan,17th G Main Road,nan,nan,nan,nan,nan,77.6242386990106,12.940760801129692
1124616640,secondary,True,False,47.572,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62424406351968,12.941052655711689
28186841,residential,False,True,8.103,nan,17th G Main Road,nan,nan,nan,nan,nan,77.6244255,12.940926900000001
1155064213,secondary,True,False,157.056,2,Srinivagilu Main Road,24.38,nan,nan,nan,nan,77.6249522125042,12.940443098453878
1251954788,secondary,True,False,96.703,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62149855,12.94358525
213065290,residential,False,True,117.888,nan,nan,nan,nan,nan,nan,nan,77.62147901785544,12.942950720640482
1251954788,secondary,True,False,37.93,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62103365,12.943986749999999
"[213072296, 53723145]",residential,False,"[False, True]",200.378,nan,nan,nan,nan,nan,nan,nan,77.62073451070391,12.94307782032278
213065291,residential,False,True,8.194,nan,nan,nan,nan,nan,nan,nan,77.6209269,12.944126449999999
1251954788,secondary,True,False,30.973,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.62079299999999,12.9441892
213065291,residential,False,False,41.756,nan,nan,nan,nan,nan,nan,nan,77.62080759559633,12.94393539926201
"[213065232, 53723144]",residential,False,True,61.708,nan,2nd Main Road,nan,nan,nan,nan,nan,77.61999041896397,12.944460415335847
1251954788,secondary,True,False,117.444,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.61966119254198,12.945024113774473
1169301037,residential,False,True,9.929,nan,nan,nan,nan,nan,nan,nan,77.61924765,12.945365850000002
32315927,residential,False,False,52.915,nan,Main Road,nan,nan,nan,nan,nan,77.61915156748361,12.945101944785847
"[1251954788, 1251954789]",secondary,True,False,102.792,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.61884835894385,12.945613842032765
1098174369,residential,False,True,24.482,nan,nan,nan,nan,nan,nan,nan,77.6183743,12.9459479
32316011,residential,False,False,42.519999999999996,nan,nan,nan,nan,nan,nan,nan,77.61843144128282,12.945726455925001
32316011,residential,False,True,7.6259999999999994,nan,nan,nan,nan,nan,nan,nan,77.61850431046203,12.94593115184773
1251954787,residential,False,False,14.762,nan,nan,nan,nan,nan,nan,nan,77.6185993,12.94602825
38767931,residential,False,True,25.64,nan,nan,nan,nan,nan,nan,nan,77.61843078654638,12.946099726766107
1109191939,secondary,True,False,72.68,2,Srinivagilu Main Road,nan,nan,nan,nan,nan,77.61865553835781,12.946343572219744
27785799,residential,False,True,51.227999999999994,nan,1st Cross Road,nan,nan,nan,nan,nan,77.63282616603313,12.930318543649046
370390351,secondary,True,False,245.958,2,80 Feet Road,nan,nan,nan,nan,nan,77.63253349451539,12.931371688766497
370390351,secondary,True,False,135.529,2,80 Feet Road,nan,nan,nan,nan,nan,77.63138628848955,12.932645621483806
"[27785841, 376782482]",residential,False,"[False, True]",59.461,nan,8th A Main Road,nan,nan,nan,nan,nan,77.63168091311368,12.931998044645127
370390351,secondary,True,False,88.954,2,80 Feet Road,nan,nan,nan,nan,nan,77.63066155000001,12.9333667
1307224534,secondary_link,False,True,9.644,nan,10th Main Road,nan,nan,nan,nan,nan,77.63097495,12.933107849999999
27785830,residential,False,False,52.057,nan,10th Main Road,nan,nan,nan,nan,nan,77.63077666482084,12.932908785231042
37786363,residential,False,True,60.249,nan,11th Main Road,nan,nan,nan,nan,nan,77.62996559165173,12.933699657672069
370390351,secondary,True,False,82.818,2,80 Feet Road,nan,nan,nan,nan,nan,77.62988143977124,12.934165344716313
370390351,secondary,True,False,36.755,2,80 Feet Road,nan,nan,nan,nan,nan,77.63026500000001,12.93377915
771309368,secondary_link,False,False,8.729,nan,nan,nan,nan,nan,nan,nan,77.6304068,12.9336852
27785783,residential,False,False,9.215,nan,15th Main Road,nan,nan,nan,nan,nan,77.62875030000001,12.93537775
370390351,secondary,True,False,95.086,2,80 Feet Road,nan,nan,nan,nan,nan,77.62840455,12.93566055
27785783,residential,False,True,62.126000000000005,nan,15th Main Road,nan,nan,nan,nan,nan,77.62847482740858,12.935202307724069
27785781,residential,False,True,58.669000000000004,nan,16th Main Road,nan,nan,nan,nan,nan,77.62789981969662,12.93578192884443
370390351,secondary,True,False,185.55899999999997,2,80 Feet Road,nan,nan,nan,nan,nan,77.62751405641241,12.936576083715462
1110178624,secondary,True,False,46.351,2,80 Feet Road,nan,nan,nan,nan,nan,77.63347214999999,12.92568285
